date,home_team,away_team,home_elo,away_elo,elo_diff,is_neutral,is_worldcup,home_score,away_score
2022-03-23,Somalia,Eswatini,1380.7920755136856,1358.5416052051266,22.250470308558988,1,0,0,3
2022-03-23,Laos,Mongolia,1284.357984460684,1393.2605261064734,-58.90254164578937,0,0,1,0
2022-03-23,Guadeloupe,Cape Verde,1516.9164895616184,1544.2934660650474,-27.376976503428978,1,0,0,2
2022-03-23,Guinea-Bissau,Equatorial Guinea,1489.0158992856245,1527.736074423895,-38.720175138270406,1,0,3,0
2022-03-23,Gibraltar,Grenada,1127.0215424305738,1420.4159153033197,-243.39437287274586,0,0,0,0
2022-03-23,Bahrain,India,1627.0815929038645,1497.53950912511,179.54208377875443,0,0,2,1
2022-03-23,Malaysia,Philippines,1447.8863890876703,1475.3896151357978,-27.503226048127544,1,0,2,0
2022-03-24,Portugal,Turkey,1766.2426527743532,1599.8516295408683,216.39102323348493,0,0,3,1
2022-03-24,Sweden,Czech Republic,1689.753487084996,1683.071298417205,56.682188667791024,0,0,1,0
2022-03-24,Wales,Austria,1674.9906213087056,1601.0856629052032,123.9049584035024,0,0,2,1
2022-03-24,Armenia,Montenegro,1412.373832732916,1420.4737782146303,41.90005451828574,0,0,1,0
2022-03-24,Guatemala,Cuba,1613.714579065425,1446.8874194281234,216.82715963730152,0,0,1,0
2022-03-24,Hungary,Serbia,1605.6594118980631,1685.4351275329577,-29.775715634894595,0,0,0,1
2022-03-24,Kosovo,Burkina Faso,1433.9833631106615,1616.6154246119518,-132.6320615012903,0,0,5,0
2022-03-24,Scotland,Poland,1582.6656764271454,1646.6435140831334,-13.977837655987969,0,0,1,1
2022-03-24,Maldives,Bangladesh,1351.8027974131637,1317.568645524815,84.2341518883486,0,0,2,0
2022-03-24,Italy,North Macedonia,1871.1166228288776,1527.200568835626,393.9160539932516,0,0,0,1
2022-03-24,Togo,Sierra Leone,1453.5546896903008,1475.4998520767363,-21.945162386435413,1,0,3,0
2022-03-24,Estonia,Cyprus,1345.1991525809415,1287.8497228931187,107.34942968782275,0,0,0,0
2022-03-24,Moldova,Kazakhstan,1178.7847044723208,1329.6416415484855,-100.85693707616474,0,0,1,2
2022-03-24,Mauritius,São Tomé and Príncipe,1314.477359889591,1329.687339495832,34.79002039375905,0,0,3,0
2022-03-24,Liberia,Benin,1447.5527301087961,1512.3774041631013,-64.8246740543052,1,0,0,4
2022-03-24,Uruguay,Peru,1688.7944950193266,1663.8054036020687,74.9890914172579,0,0,1,0
2022-03-24,Thailand,Nepal,1508.9924932262277,1369.1491761066977,189.84331711952996,0,0,2,0
2022-03-24,Brazil,Chile,1903.9740044655025,1614.0264334847623,339.94757098074024,0,0,4,0
2022-03-24,Paraguay,Ecuador,1535.5291087376463,1649.3691407983765,-63.84003206073021,0,0,3,1
2022-03-24,Jamaica,El Salvador,1525.0987258675789,1565.2420237942924,9.856702073286442,0,0,1,1
2022-03-24,Mexico,United States,1731.604844538892,1734.5373245380708,47.067520000821105,0,0,0,0
2022-03-24,Costa Rica,Canada,1615.7176843057073,1799.0799879651188,-133.3623036594115,0,0,1,0
2022-03-24,Lebanon,Syria,1518.9241138435868,1535.252500627064,33.67161321652293,0,0,0,3
2022-03-24,Iraq,United Arab Emirates,1603.6375976863926,1614.1462479428835,-10.50865025649091,1,0,1,0
2022-03-24,South Korea,Iran,1762.6521572461293,1810.1328754925698,2.519281753559426,0,0,2,0
2022-03-24,Panama,Honduras,1595.4961353042354,1453.7983421511963,191.69779315303913,0,0,1,1
2022-03-24,Vietnam,Oman,1528.7158054401573,1606.7104484278484,-27.994642987691122,0,0,0,1
2022-03-24,Australia,Japan,1726.739494247207,1760.6423965332401,16.097097713966832,0,0,0,2
2022-03-24,Solomon Islands,Tahiti,1517.3010021093537,1497.2434006334404,20.057601475913316,1,0,3,1
2022-03-24,Colombia,Bolivia,1687.4041951466645,1463.4550532949745,273.94914185169,0,0,3,0
2022-03-24,Fiji,Papua New Guinea,1503.584625720642,1490.3794608904539,13.205164830188096,1,0,1,2
2022-03-24,New Zealand,New Caledonia,1598.4399890109287,1514.0424242579184,84.39756475301033,1,0,7,1
2022-03-24,China PR,Saudi Arabia,1575.6416068248036,1689.3764551721715,-113.73484834736792,1,0,1,1
2022-03-25,Malta,Azerbaijan,1234.7301832592675,1282.612369834505,2.1178134247625167,0,0,1,0
2022-03-25,Norway,Slovakia,1580.203448946698,1566.9070146769702,63.2964342697278,0,0,2,0
2022-03-25,Romania,Greece,1550.5736552003605,1552.699830932589,47.8738242677714,0,0,0,1
2022-03-25,San Marino,Lithuania,1009.483387718531,1282.8225022757563,-223.33911455722523,0,0,1,2
2022-03-25,Trinidad and Tobago,Barbados,1519.0252504840248,1408.317944566904,160.70730591712072,0,0,9,0
2022-03-25,Tajikistan,Uganda,1488.0693960629806,1536.875436769248,-48.80604070626737,1,0,1,1
2022-03-25,Uzbekistan,Kyrgyzstan,1592.7512509631504,1520.5317202313008,122.21953073184955,0,0,3,1
2022-03-25,Luxembourg,Northern Ireland,1352.1912020393981,1501.2821868102064,-99.09098477080829,0,0,1,3
2022-03-25,Alderney,Jersey,1384.6495740138043,1568.8887829767577,-134.2392089629534,0,0,1,6
2022-03-25,South Africa,Guinea,1607.5893281822505,1499.0469649655165,108.54236321673397,1,0,0,0
2022-03-25,Latvia,Kuwait,1301.3402583531558,1482.086616356211,-180.7463580030551,1,0,1,1
2022-03-25,Bosnia and Herzegovina,Georgia,1493.3118261505165,1467.4538292767886,75.85799687372787,0,0,0,1
2022-03-25,Congo,Zambia,1442.975565881365,1515.8390915890488,-72.86352570768395,1,0,1,3
2022-03-25,France,Ivory Coast,1885.8995689728654,1664.830515714289,271.06905325857633,0,0,2,1
2022-03-25,DR Congo,Morocco,1578.2523452004125,1736.3495101911592,-108.0971649907467,0,0,1,1
2022-03-25,Egypt,Senegal,1662.0129410445318,1740.9265368773133,-28.91359583278154,0,0,1,0
2022-03-25,Ghana,Nigeria,1631.05856747891,1655.3310077850379,25.72755969387208,0,0,0,0
2022-03-25,Cameroon,Algeria,1649.0105975094575,1713.2305141114925,-14.219916602035028,0,0,0,1
2022-03-25,Argentina,Venezuela,1876.9659016786266,1502.9496595641422,424.0162421144844,0,0,3,0
2022-03-25,Andorra,Saint Kitts and Nevis,1173.9874900549962,1479.8884326072,-255.9009425522038,0,0,1,0
2022-03-25,Cape Verde,Liechtenstein,1551.2037066239093,1151.4192153779118,399.7844912459975,1,0,6,0
2022-03-25,Comoros,Ethiopia,1426.4962213244942,1465.0232199621764,11.473001362317746,0,0,2,1
2022-03-25,Mali,Tunisia,1662.4407000853448,1674.3663544870365,38.074345598308355,0,0,0,1
2022-03-26,Libya,Niger,1441.3386518456257,1405.963574267086,35.37507757853973,1,0,2,1
2022-03-26,Spain,Albania,1845.9949641274534,1506.2197133847026,389.7752507427508,0,0,2,1
2022-03-26,Singapore,Malaysia,1369.0537479276022,1455.978856915083,-36.925108987480826,0,0,2,1
2022-03-26,Republic of Ireland,Belgium,1570.7245609338815,1924.6340720244705,-303.9095110905889,0,0,2,2
2022-03-26,Qatar,Bulgaria,1617.6125192434065,1417.9464002715586,249.66611897184794,0,0,2,1
2022-03-26,Netherlands,Denmark,1751.8982279959548,1774.0818120106737,27.816415985281083,0,0,4,2
2022-03-26,Mauritania,Mozambique,1458.5943096522901,1431.1833226622396,77.41098699005056,0,0,2,1
2022-03-26,Gibraltar,Faroe Islands,1130.045111421583,1243.4182116660859,-63.37310024450289,0,0,0,0
2022-03-26,Angola,Guinea-Bissau,1469.8113487117303,1498.7370312808744,-28.9256825691441,1,0,3,2
2022-03-26,Finland,Iceland,1579.6417828483636,1471.3386085310842,108.3031743172794,1,0,1,1
2022-03-26,England,Switzerland,1875.8691479092224,1768.7876734171464,157.08147449207604,0,0,2,1
2022-03-26,Croatia,Slovenia,1719.6454610002274,1520.887649268501,198.7578117317264,1,0,1,1
2022-03-26,Central African Republic,Sudan,1390.1215739724503,1437.9869404089984,-47.86536643654813,1,0,0,0
2022-03-26,Belarus,India,1359.740979838009,1494.9155008007024,-135.17452096269335,1,0,3,0
2022-03-26,Bahrain,Burundi,1629.7056012282721,1470.9848009895234,158.72080023874878,1,0,1,0
2022-03-26,Germany,Israel,1779.2395743437423,1497.4308165231266,331.8087578206157,0,0,2,0
2022-03-27,Eswatini,Somalia,1386.4704132311886,1352.8632674876237,33.60714574356484,1,0,2,1
2022-03-27,Lesotho,Seychelles,1373.1500271616103,1263.1840255454647,109.9660016161456,1,0,3,1
2022-03-27,South Sudan,Djibouti,1349.6005552344636,1264.0943851690076,85.50617006545599,1,0,1,0
2022-03-27,Thailand,Suriname,1512.758790749482,1557.000718252538,5.758072496943896,0,0,1,0
2022-03-27,Liberia,Sierra Leone,1439.906902409366,1466.19790741501,-26.29100500564391,1,0,0,1
2022-03-27,Laos,Brunei,1290.1976311265482,1352.7799460519193,-12.582314925371065,0,0,3,2
2022-03-27,Guatemala,Haiti,1615.9447716015347,1611.4274862613602,4.517285340174567,1,0,2,1
2022-03-27,Benin,Zambia,1520.0232318625315,1521.7888667515622,-1.7656348890307072,1,0,2,1
2022-03-27,Solomon Islands,Papua New Guinea,1538.5035088199813,1505.9492993202412,32.55420949974018,1,0,3,2
2022-03-27,Barbados,Guyana,1401.219976248192,1430.1554329005914,-28.935456652399353,1,0,0,5
2022-03-27,Mauritius,São Tomé and Príncipe,1338.1075995897554,1306.0570997956677,82.05049979408773,0,0,3,3
2022-03-27,New Zealand,Tahiti,1622.7208381701503,1476.0408939228128,146.67994424733752,1,0,1,0
2022-03-27,United States,Panama,1736.5570521650723,1587.968668790762,198.5883833743103,0,0,5,1
2022-03-27,Honduras,Mexico,1461.3258086646697,1729.5851169118905,-218.25930824722082,0,0,0,1
2022-03-27,Canada,Jamaica,1778.5893251599864,1524.6732919620808,303.91603319790556,0,0,4,0
2022-03-27,El Salvador,Costa Rica,1565.6674576997905,1636.2083471108397,-20.540889411049193,0,0,1,2
2022-03-27,Belize,Cuba,1451.4480891227056,1444.6572268920136,56.79086223069203,0,0,0,3
2022-03-28,Montenegro,Greece,1416.0738621025876,1558.3844631697923,-92.31060106720474,0,0,1,0
2022-03-28,Vanuatu,Fiji,1519.932894789947,1488.0147872908547,31.918107499092457,1,0,1,2
2022-03-28,Andorra,Grenada,1182.1227472809442,1417.3923463123106,-185.2695990313664,0,0,1,0
2022-03-28,Cape Verde,San Marino,1553.1377045953682,1007.317476297572,545.8202282977962,1,0,2,0
2022-03-29,Faroe Islands,Liechtenstein,1242.5161810386567,1149.4852174064529,93.0309636322038,1,0,1,0
2022-03-29,Finland,Slovakia,1578.1317704279472,1560.7584594495038,17.373310978443442,1,0,0,2
2022-03-29,France,South Africa,1887.6354631177192,1606.0761881556534,281.55927496206573,1,0,5,0
2022-03-29,Israel,Romania,1495.496179148943,1544.8890229631572,0.6071561857856977,0,0,2,2
2022-03-29,Liberia,Burundi,1435.2845398527095,1468.1223074566606,-32.83776760395108,1,0,1,2
2022-03-29,Malta,Kuwait,1239.6997058516026,1479.6972294489071,-189.9975235973045,0,0,2,0
2022-03-29,Mauritania,Libya,1462.498351747995,1445.8313155032856,66.66703624470938,0,0,2,0
2022-03-29,Netherlands,Germany,1758.799042089744,1781.174211717926,27.624830371818007,0,0,1,1
2022-03-29,Northern Ireland,Hungary,1506.6993078596406,1601.0868728751495,-44.387565015508926,0,0,0,1
2022-03-29,Norway,Armenia,1586.3520041741644,1416.7737488449588,219.5782553292056,0,0,9,0
2022-03-29,Qatar,Slovenia,1619.5323221928197,1523.4720421843563,146.06028000846345,0,0,0,0
2022-03-29,Republic of Ireland,Lithuania,1574.2433872534784,1284.9884136967155,339.25497355676293,0,0,1,0
2022-03-29,Singapore,Philippines,1374.5831512178804,1467.297147308385,-42.71399609050468,0,0,2,0
2022-03-29,Switzerland,Kosovo,1765.9058608390758,1447.6255891092364,368.28027172983934,0,0,1,1
2022-03-29,Tanzania,Sudan,1460.2837277681783,1437.3024276080964,72.9813001600819,0,0,1,1
2022-03-29,Togo,Benin,1462.8566343520272,1525.0486411723882,-62.19200682036103,1,0,1,1
2022-03-29,Trinidad and Tobago,Guyana,1526.1232188027368,1439.3245236988776,136.79869510385925,0,0,1,1
2022-03-29,Turkey,Italy,1589.796172649832,1843.9319799808632,-204.13580733103117,0,0,2,3
2022-03-29,Wales,Czech Republic,1684.8570262121443,1670.496982546545,64.36004366559928,0,0,1,1
2022-03-29,Tajikistan,Kyrgyzstan,1488.7671875784902,1515.5663431879275,-26.79915560943732,1,0,1,0
2022-03-29,Uzbekistan,Uganda,1597.7166280065237,1536.1776452537383,111.53898275278539,0,0,4,2
2022-03-29,Cyprus,Estonia,1290.844779800615,1342.2040956734452,-1.359315872830166,0,0,2,0
2022-03-29,Kazakhstan,Moldova,1336.8176281632636,1171.6087178575426,215.20891030572102,0,0,0,1
2022-03-29,Gambia,Chad,1491.8324834753741,1354.651547592871,137.18093588250304,1,0,2,2
2022-03-29,England,Ivory Coast,1878.750960487293,1663.0946215694353,265.65633891785774,0,0,3,0
2022-03-29,Spain,Iceland,1846.953883745257,1472.8486209515006,424.1052627937563,0,0,5,0
2022-03-29,Denmark,Serbia,1767.1809979168845,1690.0076665558713,127.1733313610132,0,0,3,0
2022-03-29,Croatia,Bulgaria,1717.0610680843722,1416.0265973221453,301.0344707622269,1,0,2,1
2022-03-29,Congo,Sierra Leone,1437.0257907188516,1470.8202699716664,-33.79447925281488,1,0,1,2
2022-03-29,Algeria,Cameroon,1727.6169335301,1634.6241780908501,142.99275543924978,0,0,1,2
2022-03-29,Morocco,DR Congo,1731.8275573199473,1582.7742980716243,199.053259248323,0,0,4,1
2022-03-29,Nigeria,Ghana,1656.4397300484563,1629.9498452154915,76.48988483296489,0,0,1,1
2022-03-29,Senegal,Egypt,1724.6811103709504,1678.2583675508947,96.42274282005565,0,0,1,0
2022-03-29,Tunisia,Mali,1691.0036072989187,1645.8034472734626,95.20016002545617,0,0,0,0
2022-03-29,Iran,Lebanon,1787.7960218379503,1490.138038171417,347.65798366653326,0,0,2,0
2022-03-29,Syria,Iraq,1564.0385762992337,1619.0911542859878,-55.05257798675416,1,0,1,1
2022-03-29,United Arab Emirates,South Korea,1598.6926913432883,1784.9890109007488,-136.2963195574605,0,0,1,0
2022-03-29,Japan,Vietnam,1784.1841026320556,1514.92182250442,319.26228012763545,0,0,1,1
2022-03-29,Oman,China PR,1620.5044313635856,1580.3837415556754,90.12068980791014,0,0,2,0
2022-03-29,Saudi Arabia,Australia,1684.6343204412997,1703.1977881483915,31.43653229290817,0,0,1,0
2022-03-29,Ecuador,Argentina,1622.7807556399023,1881.171752941068,-208.39099730116573,0,0,1,1
2022-03-29,Peru,Paraguay,1651.9935886332491,1562.1174938961205,139.8760947371286,0,0,2,0
2022-03-29,Venezuela,Colombia,1498.7438083017007,1696.3934495374476,-147.6496412357469,0,0,0,1
2022-03-29,Chile,Uruguay,1607.0624913310533,1700.6063099881462,-43.54381865709297,0,0,0,2
2022-03-29,Poland,Sweden,1646.4424652880534,1702.3278029556561,-5.885337667602698,0,0,2,0
2022-03-29,Portugal,North Macedonia,1776.2981096653896,1554.3852116836404,271.9128979817492,0,0,2,0
2022-03-29,Albania,Georgia,1505.260793766899,1473.5284909055736,81.73230286132548,0,0,0,0
2022-03-29,Angola,Equatorial Guinea,1475.226663623029,1518.014942428645,-42.78827880561607,1,0,0,0
2022-03-29,Austria,Scotland,1591.2192580017645,1582.8667252222253,58.35253277953916,0,0,2,2
2022-03-29,Azerbaijan,Latvia,1277.6428472421699,1303.7296452604596,-26.086798018289755,1,0,0,1
2022-03-29,Bahrain,Belarus,1632.568094761135,1371.733315423003,310.83477933813197,0,0,0,1
2022-03-29,Bangladesh,Mongolia,1311.852176854256,1387.4208794406093,-25.56870258635331,0,0,0,0
2022-03-29,Belgium,Burkina Faso,1921.1152457048736,1602.9731986133768,368.1420470914968,0,0,3,0
2022-03-29,Bosnia and Herzegovina,Luxembourg,1487.2371645217315,1346.774080989964,190.46308353176755,0,0,1,0
2022-03-29,Bolivia,Brazil,1454.4657989041914,1910.9379466192115,-406.4721477150201,0,0,0,4
2022-03-30,Jamaica,Honduras,1516.3419564784977,1454.67798977038,111.66396670811764,0,0,2,1
2022-03-30,Panama,Canada,1574.3708253589366,1786.9206606435696,-162.549835284633,0,0,1,0
2022-03-30,Solomon Islands,New Zealand,1552.1021293170209,1631.7393724904862,-79.63724317346532,1,0,0,5
2022-03-30,Mexico,El Salvador,1736.2329358061802,1551.5532473766332,234.679688429547,0,0,2,0
2022-03-30,Costa Rica,United States,1650.322557433997,1750.1548955968976,-49.83233816290067,0,0,2,0
2022-04-23,Alderney,Guernsey,1378.3318532454991,1580.601936616744,-152.27008337124494,0,0,0,2
2022-04-24,El Salvador,Guatemala,1542.2958830936504,1620.8797663026867,-78.58388320903623,1,0,0,4
2022-04-27,Mexico,Guatemala,1745.490300089163,1628.1697394360351,117.32056065312781,1,0,0,0
2022-05-12,Bahamas,Turks and Caicos Islands,1353.571698068965,1309.9611343875495,93.61056368141544,0,0,4,2
2022-05-12,Dominica,Saint Vincent and the Grenadines,1400.3963265939535,1395.335598290875,55.06072830307858,0,0,2,1
2022-05-13,Guernsey,Jersey,1585.010375097585,1575.206503745063,59.80387135252204,0,0,1,2
2022-05-14,Bahamas,Turks and Caicos Islands,1359.0984703267152,1304.4343621297992,104.664108196916,0,0,1,2
2022-05-15,Dominica,Saint Vincent and the Grenadines,1404.6105066835955,1391.121418201233,63.489088482362604,0,0,3,1
2022-05-21,Yoruba Nation,Matabeleland,1500.0,1496.7802137993951,3.219786200604858,1,0,1,1
2022-05-21,Jersey,Guernsey,1581.0587502801359,1579.158128562512,51.900621717623835,0,0,1,0
2022-05-22,Biafra,Matabeleland,1500.0,1496.8265489211176,3.173451078882408,1,0,0,1
2022-05-23,Yoruba Nation,Biafra,1499.9536648782776,1494.9543316378365,4.999333240441047,1,0,0,1
2022-05-24,Mozambique,Eswatini,1427.2792805665347,1400.0239844876874,77.25529607884732,0,0,0,1
2022-05-24,Thailand,Bahrain,1517.6759330110751,1623.9996696079172,-56.32373659684208,0,0,3,1
2022-05-25,Biafra,Matabeleland,1500.0262728614723,1501.872217283281,-1.845944421808781,1,0,1,0
2022-05-27,Bahrain,Myanmar,1615.294364257567,1343.150474254809,272.14389000275787,1,0,2,0
2022-05-27,Malaysia,Brunei,1450.4494536248048,1347.5989511033367,152.85050252146812,0,0,4,0
2022-05-27,Thailand,Turkmenistan,1526.3812383614254,1511.9810170077658,64.40022135365962,0,0,1,0
2022-05-28,Ethiopia,Lesotho,1460.1882697356616,1388.7572496909006,121.431020044761,0,0,1,1
2022-05-28,India,Jordan,1482.9231652157084,1594.4465805166894,-111.52341530098101,1,0,0,2
2022-05-28,Mexico,Nigeria,1743.8632961145388,1653.1897348231598,90.67356129137897,1,0,2,1
2022-05-29,United Arab Emirates,Gambia,1619.2927126281054,1486.1996246692436,183.09308795886182,0,0,1,1
2022-05-30,Trinidad and Tobago,Saint Lucia,1524.2503263134886,1439.308654448723,134.94167186476557,0,0,1,0
2022-05-30,Ethiopia,Lesotho,1458.5085803694549,1390.4369390571073,118.07164131234754,0,0,1,1
2022-05-31,Thailand,Bahrain,1530.4649150203459,1617.88491835117,-37.4200033308241,0,0,1,2
2022-06-01,Malta,Venezuela,1250.9359116036815,1489.7604428231832,-188.82453121950175,0,0,0,1
2022-06-01,Vietnam,Afghanistan,1525.8025478999257,1438.1627135009385,137.6398343989872,0,0,2,0
2022-06-01,United States,Morocco,1724.4496920589424,1744.4931432408634,29.956548818079,0,0,3,0
2022-06-01,Syria,Tajikistan,1566.3956928431555,1494.1520953729903,72.24359747016524,1,0,1,0
2022-06-01,Malaysia,Hong Kong,1455.9470101571528,1420.1725038613026,85.77450629585019,0,0,2,0
2022-06-01,Kuwait,Singapore,1468.4610236968283,1383.0005894080773,85.460434288751,1,0,2,0
2022-06-01,Indonesia,Bangladesh,1427.3033063187142,1312.2194772179143,165.0838291007999,0,0,0,0
2022-06-01,Ghana,Madagascar,1633.199840440788,1425.3152078755154,257.88463256527257,0,0,3,0
2022-06-01,Poland,Wales,1669.3235645158275,1683.9412616668105,35.382302849016924,0,0,2,1
2022-06-01,Libya,Botswana,1439.753033036715,1408.6488340126632,81.1041990240517,0,0,1,0
2022-06-01,Australia,Jordan,1689.55132060718,1599.618565639551,89.93275496762908,1,0,2,1
2022-06-01,Angola,Central African Republic,1475.839342073691,1390.8060867733523,135.03325530033862,0,0,2,1
2022-06-01,Scotland,Ukraine,1583.6986777977654,1658.4201060900207,-24.72142829225527,0,0,1,3
2022-06-01,Italy,Argentina,1846.2913234072528,1873.1181710365638,-26.826847629311033,1,0,0,3
2022-06-02,Northern Ireland,Greece,1502.3346433705126,1552.0864080847118,0.24823528580077436,0,0,0,1
2022-06-02,Cyprus,Kosovo,1305.903465884905,1451.553900423728,-95.65043453882299,0,0,0,2
2022-06-02,Georgia,Gibraltar,1474.6834856961766,1130.9471420490122,393.7363436471644,0,0,4,0
2022-06-02,Bulgaria,North Macedonia,1414.5244191584227,1546.6049964375038,-82.08057727908113,0,0,1,1
2022-06-02,Ecuador,Nigeria,1630.8343375444065,1649.4657920861455,-18.631454541739004,1,0,1,0
2022-06-02,Cambodia,Timor-Leste,1330.7104424199724,1228.0763785402403,152.63406387973214,0,0,2,1
2022-06-02,Slovenia,Sweden,1525.45835909081,1679.446703727882,-103.98834463707203,0,0,0,2
2022-06-02,Japan,Paraguay,1773.30337723655,1548.2162695006625,275.08710773588746,0,0,4,1
2022-06-02,South Korea,Brazil,1764.3889896159317,1915.8810051896648,-101.49201557373317,0,0,1,5
2022-06-02,Estonia,San Marino,1327.1454095891552,1006.6963577030282,370.449051886127,0,0,2,0
2022-06-02,Serbia,Norway,1684.3246996817852,1591.8591818277057,142.4655178540795,0,0,0,1
2022-06-02,Mexico,Uruguay,1747.5872388515531,1720.3010756261426,27.28616322541052,1,0,0,3
2022-06-02,Spain,Portugal,1848.5553576828388,1784.0783249115261,114.47703277131268,0,0,1,1
2022-06-02,Mozambique,Rwanda,1421.1854557957565,1419.9014053632727,1.2840504324838093,1,0,1,1
2022-06-02,Panama,Costa Rica,1595.9178064240575,1676.0277609719521,-30.10995454789463,0,0,2,0
2022-06-02,Barbados,Antigua and Barbuda,1392.050885449906,1465.5551892012045,-73.5043037512985,1,0,0,1
2022-06-02,Guadeloupe,Cuba,1510.0062490027565,1454.824874485822,105.18137451693451,0,0,2,1
2022-06-02,Tunisia,Equatorial Guinea,1686.9933511279708,1517.4022639779832,219.59108714998752,0,0,4,0
2022-06-02,French Guiana,Guatemala,1554.785880099896,1629.7967434106592,-25.01086331076317,0,0,2,0
2022-06-02,Anguilla,Dominica,1228.2142465289498,1410.755038570881,-132.54079204193113,0,0,0,0
2022-06-02,Czech Republic,Switzerland,1671.4127470918788,1761.9775495245842,-40.56480243270539,0,0,2,1
2022-06-02,Belize,Dominican Republic,1441.2804415288972,1488.2832415145226,2.9972000143745845,0,0,0,2
2022-06-02,Israel,Iceland,1495.487441477947,1471.2471470139187,74.24029446402824,0,0,2,2
2022-06-03,British Virgin Islands,Cayman Islands,1225.6674275427106,1359.063246185642,-83.39581864293132,0,0,1,1
2022-06-03,Nepal,Oman,1365.3828785834435,1637.295659299488,-271.9127807160446,1,0,0,2
2022-06-03,Latvia,Andorra,1308.354929957328,1189.562050028886,168.79287992844206,0,0,3,0
2022-06-03,Liechtenstein,Moldova,1145.7929354233138,1187.1159657737069,8.676969649606917,0,0,0,2
2022-06-03,Belarus,Slovakia,1380.3017405762207,1568.6331802436093,-188.33143966738862,1,0,0,1
2022-06-03,Kazakhstan,Azerbaijan,1321.3103802470994,1273.0175625453014,98.29281770179796,0,0,2,0
2022-06-03,Belgium,Netherlands,1922.9920336675045,1758.4023244801278,214.58970918737668,0,0,1,4
2022-06-03,France,Denmark,1890.93739456387,1772.8639647909706,168.07342977289932,0,0,1,2
2022-06-03,Croatia,Austria,1718.5632462480949,1590.3873054262244,178.17594082187043,0,0,0,3
2022-06-03,Turks and Caicos Islands,Bonaire,1310.896631369711,1425.2068132434879,-64.31018187377686,0,0,1,4
2022-06-03,Sint Maarten,United States Virgin Islands,1373.9897700629822,1260.8085500309544,113.1812200320278,1,0,1,1
2022-06-03,Nicaragua,Trinidad and Tobago,1510.10439128542,1527.400454688701,32.703936596718904,0,0,2,1
2022-06-03,Bahamas,Saint Vincent and the Grenadines,1352.6362010868033,1384.9768863139475,17.65931477285585,0,0,1,0
2022-06-03,Curaçao,Honduras,1556.0468677601323,1444.3395022709449,161.7073654891874,0,0,0,1
2022-06-03,Ivory Coast,Zambia,1659.977787730059,1516.7634574417054,193.2143302883535,0,0,3,1
2022-06-03,Comoros,Lesotho,1431.331171551009,1392.0736006328752,89.25757091813375,0,0,2,0
2022-06-03,Burkina Faso,Cape Verde,1601.0964106507458,1553.758823189912,47.3375874608339,1,0,2,0
2022-06-03,Togo,Eswatini,1463.7422108515357,1406.1178092584655,107.62440159307016,0,0,2,2
2022-06-03,Saint Martin,Aruba,1375.0905533252449,1368.721721098643,6.368832226601853,1,0,0,0
2022-06-04,Hungary,England,1605.4515373642776,1881.8677943266694,-226.4162569623918,0,0,1,0
2022-06-04,Italy,Germany,1838.215605320759,1781.5709293275422,106.64467599321688,0,0,1,1
2022-06-04,Armenia,Republic of Ireland,1411.2665711914176,1575.4857527518616,-114.21918156044399,0,0,1,0
2022-06-04,Montserrat,Guyana,1475.8110978660854,1441.1974161881258,34.613681677959676,1,0,1,2
2022-06-04,Montenegro,Romania,1422.371917187668,1544.8977606341532,-72.52584344648517,0,0,2,0
2022-06-04,Lithuania,Luxembourg,1283.7460481983323,1344.2699187210144,-10.523870522682046,0,0,0,2
2022-06-04,Turkey,Faroe Islands,1587.4368292234424,1246.2084630217958,391.2283662016466,0,0,4,0
2022-06-04,Finland,Bosnia and Herzegovina,1570.2570496338417,1489.7413267906811,130.51572284316057,0,0,1,1
2022-06-04,Bermuda,Haiti,1501.636334884921,1606.4924915602082,-54.85615667528714,0,0,0,0
2022-06-04,DR Congo,Gabon,1570.1087121507082,1504.0701628530635,116.03854929764475,0,0,0,1
2022-06-04,Suriname,Jamaica,1552.0835759909448,1526.6804439779328,75.40313201301205,0,0,1,1
2022-06-04,Namibia,Burundi,1483.926981057714,1472.6511361536081,11.275844904105952,1,0,1,1
2022-06-04,Niger,Tanzania,1401.470910609426,1459.2486221588276,-57.7777115494016,1,0,1,1
2022-06-04,Algeria,Uganda,1706.7699073944964,1531.0059637988563,225.76394359564006,0,0,2,0
2022-06-04,Gambia,South Sudan,1488.6149870573984,1360.9817260642135,127.63326099318488,1,0,1,0
2022-06-04,El Salvador,Grenada,1535.005909960302,1409.9530435643687,175.05286639593328,0,0,3,1
2022-06-04,Mauritania,Sudan,1468.5766342145657,1438.3375332174471,80.23910099711861,0,0,3,0
2022-06-04,Senegal,Benin,1735.6218900646995,1524.1630646728797,261.4588253918198,0,0,3,1
2022-06-04,Mali,Congo,1649.8137034444105,1432.5106043719677,267.3030990724428,0,0,4,0
2022-06-05,United States,Uruguay,1732.4471146391295,1729.7368553135682,52.71025932556131,0,0,0,0
2022-06-05,Saudi Arabia,Colombia,1698.2807879825111,1705.3768150159651,-7.096027033453993,1,0,0,1
2022-06-05,Mexico,Ecuador,1738.1514591641276,1636.102209004474,102.04925015965364,1,0,0,0
2022-06-05,Argentina,Estonia,1881.1938891230575,1330.3248141022716,550.8690750207859,1,0,5,0
2022-06-05,Bulgaria,Georgia,1416.843895789696,1478.2059824644293,-11.362086674733291,0,0,2,5
